web-scraper-order,web-scraper-start-url,product-link,product-link-href,name,price,freguesia,typology,private_area,type,description,nWC,floor,elevator,parking,construction_year,energy_efficiency-src,features,agent_name,total area,useful area,building area
1688398952-6,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-moradia-t4-porto-ramalde                  799 000 €         Porto -   Porto, Ramalde        Moradia   249 m2    4    4",https://www.remax.pt/imoveis/venda-moradia-t4-porto-ramalde/124601090-69,Moradia T4 à venda em Porto,799 000 €,Ramalde,4,249 m2,Venda,"Descrição   Moradia T4 para venda a 799 000 € Excelente moradia de 4 frentes, de 2 pisos, situada numa das ruas icónicas da zona da Boavista. Moradia ampliada e renovada mantendo a traça e arquitectura antiga. Distribuição de todos os espaços interiores com um cuidado especial.  Pronta a habitar. Area de Construção - 258,00m2 distribuida por 2 pisos. Inserida em terreno com 298,00 m2. Estacionamento de varias viaturas no interior do terreno. Se anda à procura de uma moradia, estilo familiar e no Porto, então terei um prazer em lhe apresentar esta.  Se pretender montar a sua empresa onde possa receber os seus clientes num ambiente especial poderá optar por este imovel transformando o mesmo num espaço excepcional.",4,--,Não,3 Lug.,1978,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/E.png,,,298,188,257
1688398953-7,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t0-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria                 Visita virtual    Redução de Preço    210 000 €  241 500 €  13%         Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória        Apartamento   43 m2    1    0",https://www.remax.pt/imoveis/venda-apartamento-t0-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria/125061021-998,Apartamento T0 à venda em Porto,210 000 €,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",0,43 m2,Venda,"Descrição   [APARTAMENTO ARRENDADO POR 700€/MÊS ATÉ OUTUBRO 2025] _
Apartamento T0, adaptado em T0+1 com terraço de 13m2 com umas vistas fantásticas sobre a cidade e lugar de garagem em plena Rua Antero Quental, zona muito residencial e procurada da cidade do Porto.
Situa-se a 5 minutos a pé da Praça da República e da Igreja da Lapa, bem como da Praça do Marquês.
A envolvente ao edifício é uma zona residencial e comercial muito viva, onde pontificam lojas tradicionais da cidade.  
O Porto é a cidade do momento. Usufrui de um grande fluxo de turismo, que proporciona ao comércio local um enorme crescimento. É uma das mais seguras cidades da Europa onde os seus habitantes conseguem viver com a melhor qualidade de vida.
A cidade é considerada o melhor destino urbano do mundo e é umas das melhores cidades do mundo para viver em teletrabalho com toda a qualidade de vida!   _____________________________________________________________________________   [APARTMENT LEASED FOR €700/MONTH UNTIL OCTOBER 2025] _ T0 apartment, adapted into T0+1 with a 13m2 terrace with fantastic views over the city and parking space in the middle of Rua Antero Quental, a very sought after residential area in the city of Porto. It is located a 5-minute walk from Praça da República and Igreja da Lapa, as well as Praça do Marquês. The building's surroundings are a very lively residential and commercial area, where the city's traditional shops dominate. Porto is the city of the moment. It enjoys a large flow of tourism, which provides local trade with enormous growth. It is one of the safest cities in Europe where its inhabitants can live with the best quality of life. The city is considered the best urban destination in the world and is one of the best cities in the world to live telecommuting with all the quality of life! 

_____________________________________________________________________________

 [APPARTEMENT LOUÉ 700€/MOIS JUSQU'EN OCTOBRE 2025] _ Appartement T0, adapté en T0+1 avec une terrasse de 13m2 avec une vue fantastique sur la ville et un parking au milieu de la Rua Antero Quental, un quartier résidentiel très recherché de la ville de Porto. Il est situé à 5 minutes à pied de la Praça da República et de l'Igreja da Lapa, ainsi que de la Praça do Marquês. Les abords de l'immeuble sont une zone résidentielle et commerciale très animée, où dominent les commerces traditionnels de la ville. Porto est la ville du moment. Elle bénéficie d'un flux touristique important, qui assure au commerce local une énorme croissance. C'est l'une des villes les plus sûres d'Europe où ses habitants peuvent vivre avec la meilleure qualité de vie. La ville est considérée comme la meilleure destination urbaine au monde et fait partie des meilleures villes au monde pour vivre le télétravail avec toute la qualité de vie!",1,4º Andar,Sim,1 Lug.,1985,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/D.png,Características   Terraço Urbano  Centro da Cidade Perto de Autoestrada  Perto de Centro de Congressos Perto de Hospital  Perto de Jardim Trânsito de Acesso Fácil  Perto de Mar Oeste  Local Movimentado Perto de Igreja  Perto de Escola(s) Perto de Parque  Povoação Perto de Transportes Públicos  Vista Magnífica Perto de Água  Perto de Floresta Perto de Lagoa  Perto de Praia Perto do Aeroporto  Perto de Lojas Perto de Ginásio  Perto de Canal Residencial  Internet Electricidade  Saneamento Básico Água  Água (Furo) Com Rede Informática,,--,43,56
1688398958-8,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-loja-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria                  1 500 000 €         Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória        Loja   149 m2    1    --",https://www.remax.pt/imoveis/venda-loja-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria/123631246-8,Loja à venda em Porto,1 500 000 €,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",--,149 m2,Venda,"Descrição   Elegível para Golden Visa. Estabelecimento comercial com elevado potencial de investimento, quer pela sua localização de excelência, frente ao renovado Mercado do Bolhão, 
quer pela sua flexibilidade de adaptação a vários tipos de negócio, com desafogada frente de loja envidraçada. Inserido em prédio centenário, de arquitetura neoclássica, é constituído por r/c com amplo mezanino e cave a todo o comprimento de loja. Possibilidade de aquisição conjunta com o estabelecimento comercial vizinho, correspondente ao ID 123631246-9.",1,R/C,Não,Não,,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/C.png,Características   Urbano Estrada Pavimentada  Ar Condicionado Estilo Neoclássico  Perto de Transportes Públicos Centro da Cidade  Perto de Lojas Local Movimentado  Este,,--,149,264
1688398960-9,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-loja-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria                  1 300 000 €         Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória        Loja   118 m2    1    --",https://www.remax.pt/imoveis/venda-loja-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria/123631246-9,Loja à venda em Bolhão,1 300 000 €,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",--,118 m2,Venda,"Descrição   Elegível para Golden Visa. Estabelecimento comercial com elevado potencial de investimento, quer pela sua localização de excelência, frente ao renovado Mercado do Bolhão, quer pela sua flexibilidade de adaptação a vários tipos de negócio, com desafogada frente de loja envidraçada. Inserido em prédio centenário, de arquitetura neoclássica, é constituído por r/c e cave a todo o comprimento de loja. Encontra-se arrendado até 1 de janeiro de 2031, com rendas anuais progressivas. Possibilidade de aquisição conjunta com o estabelecimento comercial vizinho, correspondente ao ID 123631246-8.",1,R/C,Não,Não,,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/E.png,Características   Perto de Transportes Públicos Urbano  Ar Condicionado Localização  Estilo Neoclássico Centro da Cidade,,--,--,238
1688398963-10,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-moradia-t7-porto-ramalde                  1 000 000 €         Porto -   Porto, Ramalde        Moradia   352 m2    4    7",https://www.remax.pt/imoveis/venda-moradia-t7-porto-ramalde/124601090-71,Moradia T7 à venda em Porto,1 000 000 €,Ramalde,7,352 m2,Venda,"Descrição   Duas Moradias para Venda a 1 000 000 €!  Area de terreno - 550,00m2. Area de implantação das construções - 250,00 m2 Area de construção - 350,00 m2 Conjunto habitacional composto por 2 moradias situadas na Rua Pedro Hispano. Uma das moradias é de um piso, necessitando de obras de remodelação e ou ampliação. A outra é de 2 pisos e está pronta a habitar.   Em termos de estacionamento podemos considerar no minimo 7 viaturas no interior do terreno. A poucos metros da Rotunnda da Boavista, Casa de Saude da Boavista, Estação de metro e outros transportes publicos. Comercio e serviços na sua envolvente.   Se a sua intenção é viver no Porto estas habitações poderão ser o seu refugio.",4,--,Não,1 Lug.,1951,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/E.png,Características   Moradia,,558,300,--
1688398964-11,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-moradia-t5-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria                 Visita virtual     850 000 €    Collection      Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória        Moradia   228 m2    6    5",https://www.remax.pt/imoveis/venda-moradia-t5-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria/123821401-5,Moradia T5 de luxo à venda em Porto,850 000 €,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",5,228 m2,Venda,"Descrição     Prédio  totalmente renovada em 2017, mantendo a traça da arquitetura  com 228m2 área bruta bruta privativa, Trata-se de um prédio distribuído em 3 pisos, sendo 3 apartamentos e 2 suites todas  independentes,  atualmente  esta sendo rentabilizado como AL. O destaque vai para nível elevado de qualidade nos acabamentos, design e sofisticação na decoração dos ambientes.  Outro destaque e para um dos apartamentos  com grandes portas de vidros até teto com acesso ao belíssimo terraço e jardim. Cada um dos seus apartamentos e suites tem uma peculiaridade um detalhe próprio, charme e elegância, privativo e especial.
A localização e privilegiada, permitindo acesso rápido ás principais zonas da cidade e próxima a futura Estação Metro da Galiza e ao Palácio de Cristal.",6,--,Não,Não,1951,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/Bminus.png,,,269,269,228
1688398968-12,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t4-porto-aldoar-foz-do-douro-e-nevogilde                  1 100 000 €    Collection      Porto -   Porto, Aldoar, Foz do Douro e Nevogilde        Apartamento   235 m2    5    4",https://www.remax.pt/imoveis/venda-apartamento-t4-porto-aldoar-foz-do-douro-e-nevogilde/123821401-6,Apartamento T4 de luxo à venda em Porto,1 100 000 €,"Aldoar, Foz do Douro e Nevogilde",4,235 m2,Venda,"Descrição   Penthouse  T4 duplex inserida em localização privilegiada em  uma das ruas mais emblemáticas da FOZ em uma àrea residencial de excelência,  os acabamentos e materiais nobres acrescentam elementos de requinte e comodidade ao apartamento com  espaços luminosos e ótima exposição solar que destaca-se pela zona social da  sala e de 02 suites  com vistas magnificas e desafogadas  para uma das mais praias mais bonitas da FOZ. Cozinha recentemente  renovado. Garagem para 2 carros bem espaçosas e arrecadação. Esta próximo de todo tipo de comercio, serviços e escolas.",5,4º Andar,Sim,2 Lug.,1988,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/C.png,,,--,235,--
1688398969-13,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-loja-porto-ramalde                  250 000 €         Porto -   Porto, Ramalde        Loja   169 m2    2    --",https://www.remax.pt/imoveis/venda-loja-porto-ramalde/125631102-69,Loja à venda em Porto,250 000 €,Ramalde,--,169 m2,Venda,"Descrição   LOJA N° 11 NO 1° ANDAR COM 169,00 M² INTERNO PRIVATIVO + 35 M² EXTERIOR FRENTE, IDEAL PARA ESCRITÓRIO E SERVIÇOS. DESCRIÇÃO - Excelente Loja Comercial destinada a Escritório, Comércio e Serviços, localizada na freguesia da Ramalde, Santa Luzia, Concelho do Porto, com uma área privativa de 169,00 m² e área exterior privativo de 35 m². - Loja com divisões internas contendo três escritórios,  com duas casas de banho privativo m\f, armario embutido. - As divisões podem ser alteradas pelo cliente. - Classificação energética C. - Possui área externa \terraço para a rua. - Loja próximo à escola infantil e 1º ciclo (Espinheira Rio), à Hotel (Star Inn), localizada em uma zona residencial. - Situada a 300m do supermercado Pingo Doce, cafés e clínica médica. E a 500m da Estrada da Circunvalação. - Se desejas iniciar ou ampliar o seu negócio, esta é a solução ideal, uma vez que esta loja destaca-se não só pela excelente localização, mas também pela sua área. - Não perca esta oportunidade. Marque já a sua visita.",2,1º Andar,Não,Não,1998,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/C.png,,,--,169,204
1688398973-14,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t1-porto-paranhos                 Visita virtual     280 000 €         Porto -   Porto, Paranhos        Apartamento   196 m2    2    1",https://www.remax.pt/imoveis/venda-apartamento-t1-porto-paranhos/120931426-87,Apartamento T1 à venda em Porto,280 000 €,Paranhos,1,196 m2,Venda,"Descrição   Incrível apartamento T1 com amplo jardim (116m2), junto à quinta do Covelo (zona verde – parque de merendas) a 420 metros da Praça do Marquês (Metro).   Edifício acabado de construir na Rua Visconde de Setubal, com acabamentos de enorme qualidade e áreas muito amplas. Suite com um pequeno jardim privado WC de serviço Sala comum em open-space. Zona exterior com 116,28 m2 (terraço + jardim)   Situado na Rua Visconde de Setúbal, junto à quinta do Covelo, o apartamento está muito próximo de:  Quinta do Covelo – 50 metros Praça do Marquês – 411 metros Polo Universitário – 1.600 metros    Transportes públicos  Metro – Estação Marquês – 420 metros (Linha Amarela) Autocarros – nas imediações – 204, 603, 701, 702, 703, 805, 806, 5M, 11M    Autoestradas: Acesso à VCI (nos dois sentidos) – 650 metros   Aproveite esta excelente oportunidade e marque já a sua visita!   ______________________________________________________________   Incredible 1 bedroom apartment with large garden (116m2), next to Quinta do Covelo (green area – picnic area) 420 meters from Praça do Marquês (Metro).   Newly built building on Rua Visconde de Setubal, with high quality finishes and very spacious areas. Suite with a small private garden service toilet Open-space common room. Outdoor area with 116.28 m2 (terrace + garden)   Located on Rua Visconde de Setúbal, next to Quinta do Covelo, the apartment is very close to: Quinta do Covelo – 50 meters
Marques Square – 411 meters
University Pole – 1,600 meters Public transport Metro – Marques Station – 420 meters (Yellow Line)
Buses – nearby – 204, 603, 701, 702, 703, 805, 806, 5M, 11M Highways: Access to VCI (both ways) – 650 meters   Take advantage of this excellent opportunity and book your visit now!",2,R/C,Sim,Não,2022,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/NC.png,Características   Terraço Cozinha Equipada  Jardim Perto de Transportes Públicos  Urbano Aquecimento  Casa Moderna Construção Nova  Localização Porta Automática  Estilo Moderno Primeiro proprietário  Quintal Gás  Vidrado Chão em Parquet  Perto de Jardim Trânsito de Acesso Fácil  Residencial Perto de Parque  Sistema de Segurança Vistas Exteriores  Madeira Janela Panorâmica  Vizinhança Centro da Cidade,,--,80,--
1688398975-15,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-moradia-t0-porto-campanha                 Visita virtual    Redução de Preço    299 000 €  331 000 €  10%         Porto -   Porto, Campanhã        Moradia   250 m2    0    0",https://www.remax.pt/imoveis/venda-moradia-t0-porto-campanha/123911198-8,Moradia T0 à venda em Praça da Corujeira,299 000 €,Campanhã,0,250 m2,Venda,"Descrição   Quintinha para venda a 299 000 €  Consegue imaginar-se a viver numa quintinha centenária em pleno coração da cidade do Porto? Este imóvel dá-lhe a possibilidade de realizar esse sonho, tendo características únicas devido à sua localização geográfica privilegiada, estando inserido na freguesia de Campanhã, a escassos 360 metros da estação de metro do Estádio do Dragão,  250 metros da Avenida 25 de Abril, 400m do acesso à VCI, 600 metros do Terminal Intermodal de Campanhã e 700 metros do Alameda shopping com todos os serviços necessários. Núcleo principal – Terreno Urbano com Prédio (250 m²), composto por casa de rés-do-chão e terreno rústico, totalizando uma área de 1.153 m2, tendo uma frente que confronta para a via pública de 50 metros de comprimento.
 Toda a propriedade é delimitada por um muro em pedra e vedação, situando-se em zona urbanizável, segundo o PDM (área de edifícios de tipo moradia em consolidação, poderá construir em altura mediante aprovação da CMP). A estrutura da casa existente é constituída por paredes exteriores em pedra, sendo para recuperação total, existindo um pré-projecto para o efeito.No exterior existe uma eira, assim como poço de água.   Se quer realizar o seu sonho, não perca mais tempo, marque já a sua visita!",0,--,Não,3 Lug.,1914,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/NC.png,Características   Jardim Quintal  Arrecadação Rústico  Construção Antiga Fachada de Pedra  Por Remodelar Localização  Estilo Década 20 Perto de Jardim  Perto de Escola(s) Perto de Lojas  Perto de Autoestrada Perto de Igreja  Perto de Parque Centro da Cidade  Trânsito de Acesso Fácil Perto de Transportes Públicos  Norte Nordeste  Noroeste Este  Oeste Sudoeste  Sul Sudeste  Água (Furo) Água,,1 153,250,--
1688398977-16,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-moradia-t4-porto-lordelo-do-ouro-e-massarelos                 Visita virtual     1 690 000 €         Porto -   Porto, Lordelo do Ouro e Massarelos        Moradia   388 m2    6    4",https://www.remax.pt/imoveis/venda-moradia-t4-porto-lordelo-do-ouro-e-massarelos/120421096-439,Moradia T4 à venda em Porto,1 690 000 €,Lordelo do Ouro e Massarelos,4,388 m2,Venda,"Descrição   Moradia de 3 frentes, com 359 m2 de área de habitação, distribuídos por 3 pisos, com 4 quartos (um suite) mas com possibilidade de uso para mais, 40 m2 de anexos, com 558 m2 de área exterior de jardim e logradouro, inserido em lote com 719 m2, totalmente reconstruída com projeto, contemplando uma ampliação de 13 m2, com os mais elevados índices de qualidade e tecnologia, pronta em 2018 e inserida em zona de referência à Rua Guerra Junqueiro, na Praça Teixeira Lopes, junto ao Campo Alegre e Jardim Botânico.   Com certificação energética classe A, tem a orientação solar predominantemente a sul e nascente, de construção maciça reforçada com estrutura em aço, a moradia está revestida a capoto espesso, dispõe de aquecimento central, ar condicionado na suite e na sala comum, painéis solares para o aquecimento das águas, soalho em hydrocork, caixilharias com vidros duplos, estores elétricos com comando central, janelas e portadas amplas que conferem muita luz e conforto ao imóvel.   Construída assim com grande qualidade e tecnologia, dispõe de sistema de alarme por piso, sendo que o vidro das janelas do piso inferior é excepcionamente espesso, com uma pelicula que o torna inquebrável.   No 2º e último piso, temos 3 quartos, sendo um suite, com closet e amplos roupeiros embutidos, toda orientada a sul, com 35,7 m2 + 10,6 m2 de casa de banho, 2 quartos com 17,6 e 14,6 m2, com amplos roupeiros embutidos, orientados a sul e a nascente/norte, apoiados por uma casa de banho com 6,7 m2.   Ainda neste piso, temos acesso ao sótão, com velux e reforço de isolamento no telhado, para manutenção dos painéis solares.     Descendo para o 1º piso, através de escadas com design e bem lançadas, temos o hall de entrada com 10,5 m2, que fazem a distribuição para uma sala comum em L com 63,4 m2, orientada maioritariamente a sul, a ser usada em 3 ambientes, sala de jantar com 19,8 m2, sala de estar com 29,5 m2 e ligação à ampla varanda com 12 m2, esta revestida a lajes italianas.     Complementam este piso, um wc de apoio, a cozinha totalmente equipada, com 12,2 m2, janela na banca e muita arrumação.   Já no rés-do-chão, temos uma área total de 121 m2, divididos, por um hall de distribuição com 28 m2, sala com 26,2 m2 apoiada por um espaço amplo (sala) de 7,6 m2, usada como garrafeira, uma casa de banho completa, um quarto com 15,8 m2, a ser usado como escritório e lavandaria com 12 m2.   Espaços com muita luz, pela ligação direta ao exterior, através de portadas em vidro duplo reforçado, onde temos o logradouro revestido às mesmas lajes italianas da varanda da sala, onde se inserem 5 anexos com um total de 40 m2, divididos por 3 salas de arrumos/lavandaria e 2 vestiários/casas de banho com base de chuveiro cada.   Ainda no exterior, temos o amplo jardim com árvores de fruto e, já perto do portão automático de entrada, mais um logradouro em pedra para estacionamento de várias viaturas.      Em toda a área exterior existem sensores para iluminação automática.   Na zona do jardim, com orientação solar de nascente/sul, poderá eventualmente ser construída uma piscina, com apoio de painéis solares a instalar nos tetos dos anexos.   Moradia com áreas amplas muito bem distribuídas, muito confortável, excelente vivência e luminosidade, como nova, inserida numa das zonas mais nobres e de referência do Porto, e sobretudo muito tranquila, situada na Praça Teixeira Lopes, à Rua Guerra Junqueiro, Casa das Artes, Campo Alegre e Jardim Botânico.",6,--,Não,3 Lug.,1958,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/A.png,,,719,263,--
1688398979-17,"https://www.remax.pt/comprar?searchQueryState=%7B%22regionName%22:%22Porto%22,%22sort%22:%7B%22fieldToSort%22:%22PublishDate%22,%22order%22:1%7D,%22businessType%22:1,%22page%22:26,%22t%22:%22%22,%22mapIsOpen%22:false,%22mapScroll%22:false,%22searchNextToMe%22:false,%22regionID%22:572,%22regionType%22:%22Region2ID%22,%22prn%22:%22Porto,%20Porto%22%7D","venda-apartamento-t2-porto-aldoar-foz-do-douro-e-nevogilde                 Redução de Preço    263 000 €  270 000 €  3%         Porto -   Porto, Aldoar, Foz do Douro e Nevogilde        Apartamento   108 m2    0    2",https://www.remax.pt/imoveis/venda-apartamento-t2-porto-aldoar-foz-do-douro-e-nevogilde/120931383-25,Apartamento T2 à venda em Porto,263 000 €,"Aldoar, Foz do Douro e Nevogilde",2,108 m2,Venda,"Descrição   Apartamento T2+1 Quer viver numa zona premium da cidade invicta,encontra neste imóvel uma excelente opção, não só pela excelente localização mas pelo facto deste prédio ter apenas 6 frações e um condomínio muito em conta.

Falamos de um apartamento T2+1, com boas áreas e uma excelente disposição.
Os dois quartos principais em madeira flutuante com uma pequena varanda em cada quarto uma casa de banho renovada e com uma área acima da média, o terceiro quarto é efetivamente um bom quarto tendo em conta que é considerado o mais um, conta também com uma dispensa, uma cozinha mobilada e equipa e uma sala ampla ao lado da cozinha, a toda a largura das mesmas e encontra uma enorme varanda que foi fechada tornando esta área mais privada. Para além de tudo isto encontra um ótimo lugar de garagem no piso inferior do prédio e uma excelente arrecadação para guardar todas as coisas que vem acumulando ao logo dos anos.

Posto isto, só tem que pegar no seu telemóvel, entrar em contacto comigo e toda ajuda que necessita irá encontrar rapidamente.",0,1º Andar,Não,1 Lug.,1988,https://i.maxwork.pt/mxw-650/energyefficiency/details/EF/C.png,,,--,85,--
